IdCliente,DiasComoCliente,TotalTransacoes
3ae8fa88-1c7a-4304-94f0-128da10f4a10,185.046543241013,142
3aec1bbf-12a4-4cc0-bfe5-881f81d56f08,264.053487685509,4
3aed7014-dd3e-4958-ac8b-97ecba810a0b,578.549147407524,5
3b0b8bae-e589-402f-883f-0062de137fd8,277.063024722505,4
3b0ed5cb-bbdc-4dcb-a5db-e6a2a40c26d6,197.990281666629,19
3b389abe-9f0f-46c4-b734-f1b8b96e981b,7.02582564810291,0
3b3e87ca-d728-44fe-a1bb-9f0835cce85a,578.549147407524,2
3b74a971-ee04-463c-867d-5d02812af28a,159.065003889147,30
3b7bca96-db86-45a4-9c0c-fb1f410f8655,578.549147407524,54
3b7f7d90-148c-4730-a265-8d2396f8688c,7.02555944444612,3
3b83f5b7-445f-47df-a9a3-c6f7da7ffe1b,202.083464537282,1
3b878853-34a5-44be-9a8e-05642b853dc6,84.0050154631026,135
3ba9c0dc-3c31-4818-923b-e8f594a1f757,279.061844166834,1
3baabacf-2893-4074-acc8-9ff76ea3bda6,578.549147407524,6
3bab0b89-47b6-45cc-bafa-aec1962c6dde,578.549147407524,2
3bab3c18-25d2-4e9a-b6f3-a7ede1c59fbe,578.549147407524,8
3bb81d15-c87d-4305-b435-fe88e89dee5f,175.029830277897,0
3bc4f69e-1b1e-468d-aa10-69759a956ede,185.03022379661,1410
3bd342b6-e5ff-456b-b8e7-8aabbe9f0a32,578.549147407524,263
3bd83e4c-5095-4e41-a936-966fcee38c17,177.772353426088,0
3be0c990-d569-4858-948d-4d0902d8bf39,7.0268325926736,0
3be4f341-aee5-4c71-bb07-9bf056377a6b,578.549147407524,16
3bfbc979-dcce-4331-beb2-31f5c38c9369,578.549147407524,5
3c17dbb8-00ef-459b-ab9e-3f52bb62c39c,578.549147407524,61
3c3e27b3-cea0-46c9-8283-7dbf91c1f8c5,46.8915548147634,0
3c5e8fac-6aad-47d5-8c1a-a2fd572b1777,305.002932129893,38
3c6b4748-2a98-4747-9f21-d6a30d35323c,54.9823071295395,0
3c6c8395-01c1-4922-bae9-91260baeab59,578.549147407524,0
3c76d3f1-a542-48cd-bc18-de01cd96ad79,145.991878889035,22
3c7a3611-03b7-488b-864b-23ba2520104f,578.549147407524,1
3c870bdd-d0af-42eb-af19-e3929c9265f0,578.549147407524,60
3cbef103-2b6a-4ee3-90ac-7b0d6c3f15ca,578.549147407524,1
3cdf7805-7220-479c-a621-cdc7d476d024,203.084193703718,7
3ce209e3-cba3-43b9-a2ec-2303d1fec83a,76.6040779631585,0
3cf46e75-3ef5-4a54-bc18-9ad056da9c4b,578.549147407524,5
3cfec5e1-1b2a-44c1-9b3f-7f3720c7911f,118.052052500192,361
3d27870c-a8de-4de8-a222-064b3d980a01,578.549147407524,1
3d28e6fa-020d-4271-9ad0-335102b3a05c,578.549147407524,62
3d291706-eee1-4a7c-b8bb-6e6dd6787236,9.93720296304673,0
3d2e2ebd-a606-4800-94d7-8ea656655a78,578.549147407524,22
3d887161-2977-496f-9f7c-6b37d9b79c2f,578.549147407524,1
3d8c8873-0291-4372-a6d4-e669ca7d03df,39.8369483333081,0
3debc9a9-bc63-4812-bad0-5939fa5fc042,278.009413611144,3
3df61998-5b78-45e5-87d3-11404f4699d4,217.088186759502,72
3e0cf827-0afb-4b5b-89ba-196cecdd44ae,578.549147407524,9
3e2a480c-5c0e-4fb1-a876-9505d79c799f,578.549147407524,6
3e2ed9f7-8579-412b-8d24-a27befae90e7,578.549147407524,4
3e530e26-e15e-41ec-838c-0f23af989de9,578.549147407524,0
3e6fef17-1aa9-432e-88e5-7e88b6b0bd2f,203.027642778121,4
3e9a2bf8-e09f-4417-9ff2-5a65fd1de2ad,578.549147407524,63
3ecd38e6-4dbd-45c5-ab89-9892d6a69abd,578.549147407524,19
3ed698a1-a7bf-4ad4-b69e-01223d9ccba1,578.549147407524,12
3ef4b3bf-6d7d-4bb8-9c54-ebdcb2dc7efd,82.9704437036999,6
3f0bf125-c1e2-43a3-b40c-0228ba481b05,578.549147407524,1
3f0cc642-a4b3-4a0b-a855-06c87218cc0f,7.03264277800918,3
3f186dd1-901d-40fb-8a6f-ce8a4b52fe00,578.549147407524,1
3f1c0bd4-2ac0-4f00-bad6-ad5a3085e89c,45.9503858336248,0
3f535d2f-6260-4319-8ba0-f61e532d933e,7.05042055575177,4
3f55b86f-dc21-4ac8-8e89-7c1535359eaf,179.003452963196,558
3f7f4584-bcbf-49f3-86d9-89743a34a41a,578.549147407524,4
3f85f607-f0f9-44a9-a464-aa223aee785e,264.041601111181,13
3f997349-2bca-4a3e-a010-199d3ef9922c,306.033545555547,1
3fb704f6-cfcc-4aa8-9c70-f045fddcb977,578.549147407524,7
3fb9547c-a454-48d6-ac69-af4ed9bd006a,217.082550185267,5
3fb957cc-1e52-4f90-bef5-4607427225fa,578.549147407524,4
3fc22625-bbce-4bd8-bf04-563189720e38,578.549147407524,73
3fced281-d046-430a-a9f3-f25e4b901674,84.047191388905,5
3fd20093-72d1-4a44-b77f-cc3173147c37,103.004448333289,18
3ff921b4-df67-4c0a-a191-44bf8cba1fb1,195.04514277773,83
400448f8-f0a6-4ab8-a4a2-e5bc16d92296,85.4672261113301,0
40222467-be3a-4804-b358-cfc6b8e938dd,229.054969166871,14
4030f1c0-acee-4f8b-8bbf-b001eb7490e2,196.019020092674,31
403db18e-941e-4e63-ba23-e63c0515876a,578.549147407524,1
404795d1-6627-4f18-9e0f-d07595dacbfb,578.549147407524,5
407d7ac9-147c-4f0d-938d-567e8054af68,47.0226775002666,8
407d874b-e08c-4977-b713-0e7401443144,91.0127469445579,10
4090efcf-9409-4f92-ba5b-aeb4f125c2bd,578.549147407524,1
40ae1b44-e23e-453e-b148-2848962a2db3,217.060871944763,2
40c71acf-5f47-4fa8-a706-0d18721b9ac3,7.03287425916642,1
40f14af0-3c30-4498-a202-29587dc2ca24,217.088371944614,3
40f624c2-57ca-447a-a7f4-80464a3e3970,578.549147407524,2
416e3c35-990d-4605-90a2-3893af7f4628,7.03246916690841,2
41895066-9890-4747-b35a-3d36a45cfb39,96.9921219446696,25
41926448-70c0-4dc1-9dd4-cedfa28944c7,578.549147407524,2
419b4ba7-3534-4e0a-b034-50ee640d2848,578.549147407524,1
41bb8c47-4ced-48f4-8410-68d941663893,578.549147407524,131
41cbe7cd-708e-4b69-b627-50148a3b5ee2,262.997017777991,84
41ccf85e-405b-4913-8f77-1f28f5d6d013,47.8693788889796,0
41f5f373-f222-43d2-ac8c-265c663285c5,578.549147407524,32
41f925fd-9aa0-4043-9774-212c538133cc,179.057249259204,222
4208a480-3e07-4ae3-ba48-0b2115651375,194.020848796237,1
420b5e34-79f8-4b14-b7e7-f5af1ec3f089,86.6002237964422,0
421426ce-b96f-4b90-b589-f04d4d5c5e7b,578.549147407524,0
42174fdc-b38f-4c79-82c5-d2c39aacf088,194.020165925846,1
423b3b6d-7208-407d-98e3-8c8d939d0053,7.01529324101284,1
4264a357-f34d-4717-ba7f-f907dced3727,40.4263696298003,0
427ff019-64d8-4a31-bb75-e308845e96a2,578.549147407524,1
4285b529-8acf-41f3-8ea8-3bd31d90dbbb,578.549147407524,6
429d1211-6738-455f-bfdd-0eed6b68e5f7,578.549147407524,72
42aae2aa-b224-42eb-952e-31377707672c,234.937121944502,1
42b1aac7-7e37-41be-a824-427b7d6232c8,223.062029351946,2
42d01a6e-563b-493d-886d-d886bd427eba,84.0037191668525,4
42de920f-6a74-4462-8a84-b0cfd9d60341,578.549147407524,1
42f15fcd-e1aa-43fb-9d92-7b6afd3e796a,578.549147407524,3
42f351ce-a25c-4816-9a36-3b82eb77f665,578.549147407524,0
43050a60-ca0e-420e-bac0-d51ee0a83a8d,578.549147407524,2
4310f782-396f-46cd-9825-1a754789d56e,131.022503889166,53
4319b55f-c6bd-4a0c-b131-f93e287fd499,578.549147407524,84
431cb22b-2c2e-4754-bb99-7d02cd0c8b5a,209.991682129912,134
43249d07-dbd3-4426-af58-023e629839fe,217.059922870714,5
43278d21-69b7-4baa-b227-d76fd32b8c8c,48.0427237963304,1
43327cc9-4439-4d2f-9556-999151555c31,578.549147407524,13
433a5751-70f6-4329-be50-dccc1002c00d,192.070628888905,33
435b601d-dbde-422f-bbc1-a782028cd945,44.6844599074684,0
43644875-a578-4ce0-9ff2-ec76fb9ca672,578.549147407524,5
437d7153-8b32-4ecf-849c-38f4038e20f8,119.03281638911,80
4394132c-98e5-4ac3-a882-2a2ca397e8b3,578.549147407524,6
439945be-3093-4634-a5e9-44e71cb87a37,53.6707793520764,0
439ee40f-f719-451c-a786-861788dbf2d6,7.04966824082658,4
43aa42e8-54d2-46f7-84fc-b9c4dd6870c8,578.549147407524,31
43bc7c95-609f-4746-92f4-5b9bf2ffe2d0,26.7132099075243,0
43e2aca6-8825-46ca-85ac-ac76a461638e,578.549147407524,1
43f4f8d5-e2a1-4e04-bad9-dc6c261055a2,89.1257909261622,0
43fe0176-a4a7-4263-9f45-3fb68e054430,578.549147407524,41
4407ac79-7d04-48c2-a746-7b6e9d91eed6,117.042989999987,3
440fc730-398d-4a07-80e8-296fca9c44bd,86.721010833513,0
443b91b0-0fc6-4dd0-b297-7255e24f5b93,7.02604555571452,1
443b92e1-2acc-46a4-be86-b41b6b01c011,578.549147407524,21
444e5a23-d896-49b1-929d-4c5cb4b2c232,578.549147407524,1
4458111a-6537-443d-b14a-69eead775102,11.8220293521881,0
447beb89-bccb-43c1-8dd8-0348c7132d2f,9.6747839814052,0
447c3b80-d4b7-4c42-9823-2fa7fb1e6445,203.044274722226,1
44870c62-37db-42a3-a188-3268837da754,13.0375038888305,0
4491df77-dbc3-4f3d-b743-09607fd494eb,578.549147407524,17
449e759f-2009-434c-bd20-5ad23844cbf2,578.549147407524,6
449ff974-9d34-4e96-ab4a-c16d325e1dc4,54.8327122223563,0
44a6eef6-d77b-40ec-8ec5-6918a54efdb8,178.018973796628,203
44a8a7cf-9e53-4a27-9f5b-63ed339e05b5,578.549147407524,14
44acc56a-7b3b-4397-966f-313df9dea4fe,578.549147407524,3
44f020af-36eb-4b46-9584-5bd95dc50410,578.549147407524,25
450a3f75-9c8a-4eb2-b39c-f718ec24f40c,578.549147407524,2150
451766e5-10d1-41f9-b176-ac3aa34e5a59,7.03326777787879,1
45212cba-cdd1-41b4-a7eb-dc47a40f3fe2,84.0296566667967,2
45363740-2e94-496a-a0c9-c37f6388ae70,201.081010833383,38
4550cf23-96a5-4667-a95b-27002a33d227,234.024702962954,90
4559524a-7db5-41d9-b202-bdeb204d1523,578.549147407524,32
4588257c-e356-4a56-ada4-92ad8d005ecf,118.978395092767,5
45b06413-9293-453f-ba4a-c7d91beac683,578.549147407524,2
45bbf295-bf97-4f9d-9d9c-a8f76c328608,578.549147407524,13
45d31555-5d66-43cf-a4f6-9713a5e37e4a,578.549147407524,10
45dc20db-2a5d-4891-ac63-4a3f1beb7644,196.068545555696,7
45ee064a-cf3e-4bdf-b222-6d0ac88199d6,578.549147407524,2
4600381d-5186-494b-90d3-9c8c0539244d,292.061589537188,18
460b6942-5a6f-4055-819e-0171bac02cce,578.549147407524,22
46119557-7ce9-488f-9225-47d539dd414e,184.981439074036,74
4621e46a-2698-4d4d-a5c0-8b40d71bed92,578.549147407524,1
4629b996-2c28-45ef-939c-1c8d729a2f2b,278.058071018662,21
46376959-58a7-413a-85f3-8e0d6bd4ee94,578.549147407524,1
464de4d9-679e-49b4-87ad-7ec20f28606d,578.549147407524,1
465fd47f-3add-4c12-801f-1c2f3c278be8,236.067584907636,18
4664dfdb-4f4b-4477-87d7-79978b801c02,203.085027037188,14
467b4896-20e3-454d-a88b-f65d6fed0bc0,578.549147407524,3
46a6f176-7dbe-4315-95ef-953281297dfe,203.084668240976,16
46c6592c-ca74-4640-97a6-0bf72f4dbc63,278.019888148177,24
46d6f270-fb6b-4f0c-80a5-fada7f796fce,187.987538611051,615
46f4616d-9979-4166-964f-fe2b4257d6ce,578.549147407524,27
47160a21-03af-4615-89f8-109ce30cda08,261.994263148401,22
47203f44-ee9b-4a8c-aa1c-506ca5882481,47.0228279628791,4
472f7706-21c5-474f-9a35-8c34482b4564,578.549147407524,5
4736fd76-97b4-4973-8e7f-1f873da659fe,297.058337222319,1
473f6137-2254-4311-9b83-cf83cc5f53aa,578.549147407524,8
4775537e-3bfb-443f-8a6c-bd3f3c2fd9e4,195.08378861146,47
4798fc2c-ce20-4fae-90b9-726fd0bd242f,578.549147407524,0
47993785-de94-4040-83a0-536b9324e96f,578.549147407524,6
479dbc51-d41f-447a-90d0-f8f8cf717b0f,192.05884648161,94
47a639d4-93bd-433f-a60d-5a944df786f3,578.549147407524,27
47b95a9b-5afc-48b0-89a1-f4fa139b78f3,255.066913611256,44
47e3904c-76b7-4349-8d08-8e3eca30725a,188.048013148364,794
48174b7a-3f12-4744-a0dc-822c358ffb34,7.02991129644215,4
48194e4f-59a7-4e8b-8c3f-db3ad783ef7c,48.2671798150986,0
48202b85-7b5a-491f-aa00-b7d26086131c,578.549147407524,3
48454637-0938-4aa4-960a-e2183376a4b7,203.084772407543,8
48483847-27dc-42db-8f01-7659810d792d,98.0444367593154,1
4849cbbb-3c80-4d75-a5df-d9a3bdedce6e,223.05332564842,1
4862874f-0d2e-434f-a86f-66e27699dfb0,51.0167052778415,0
48750554-f87f-49fd-9286-9eccb70504ff,578.549147407524,25
487cb216-6fca-45d9-b298-1dff756100a3,578.549147407524,9
488c9e22-8326-4ef9-aa2f-161cdd90b29e,578.549147407524,4
48ad3de6-2315-4edd-88af-c8eaf1bff1c4,264.041786296293,12
48b99a8c-0fb0-4c2d-8d61-e136e8a4f564,145.977388148196,6
48c8c92c-1f46-442b-a290-8b6e4a920aca,578.549147407524,1
48ed6807-7cc8-4e82-a7b0-4048f097c7bf,578.549147407524,75
48f5903b-aba4-4847-bf3b-483e15c608ed,578.549147407524,4
48f90c28-6c39-4e84-849b-9afc14d0287e,216.997781666927,24
49095bb3-5b6a-42a3-8659-a8fcbbd5df1c,7.0554552776739,2
49115642-84ea-496e-9169-03bdcc4bf92b,132.019540925976,167
492b9952-abb7-451f-b75e-d6c0f5334562,54.6700849076733,0
49387367-bc77-4164-9bf5-88b9b10785be,578.549147407524,0
4942350d-f393-48f3-b765-5564bc4ba1da,83.9585571298376,1
495e51ab-2df1-4448-b6d1-5f8bad3a6267,54.718973796349,2
49653fb5-f06a-4513-ac2d-27301c845e81,578.549147407524,0
49748372-d5d0-41d0-80d1-df5bb3b6ddd8,19.5511150001548,0
498e50dd-8541-47db-9b38-d38d63d2044c,578.549147407524,3
49b54882-f61a-4f81-a4cb-2be683b3601e,7.03259648149833,0
49c5922e-10aa-4ffc-8dd6-da25e8489ab2,84.0470293518156,19
49c99665-9a03-4528-96a0-b828eddf7f40,578.549147407524,3
49e0ede8-25ac-42e5-945f-b8b46a001ae4,81.0449112965725,12
49f26f39-c4b2-449e-8cf4-e8e03e728da2,147.066890463233,3
4a015b48-0f74-465f-ba26-0a58c57a8008,578.549147407524,111
4a1d4be9-a067-47de-a3c3-c13884db1851,179.022584907711,41
4a36754d-d539-4e9d-890a-9d545eb3caea,8.6423650002107,0
4a36c617-b018-436a-babc-4374461ab87b,578.549147407524,4
4a45da02-85fd-495c-83f0-f02612235417,196.08457564842,18
4a4cd20c-ec0e-49d5-b797-e7e3ca77436e,578.549147407524,0
4a7359e8-bb08-40c5-bc0f-d48b33203b88,578.549147407524,1
4a7ced64-a6e8-429c-bc2e-23e79d5527e8,578.549147407524,1
4a88014a-ad11-4d7d-a316-34449aafaf1e,578.549147407524,1
4aa3b776-69ee-4ed9-99e2-bf32f1b4e29c,227.061786296312,79
4aa6469e-e97d-484d-924c-d87d186b7e7b,236.020652037114,2
4ade1cd7-f4f1-47b5-94a1-a50c13d22f66,18.0421913890168,1
4ae7fd3e-d286-4156-ad7f-553e46c683ea,179.047029351816,579
4af605dc-ea27-46de-9818-57a330859677,7.02235342608765,0
4b014dce-83d7-434c-b549-475ebf8415c5,578.549147407524,7
4b396024-ef0d-4dba-89c0-802bcc96eed3,59.9991242592223,16
4b4a6521-caf7-4609-84a0-e653e6e8e2dd,227.006300185341,39
4b6100be-7c68-42a8-abd4-b0a4338686fc,578.549147407524,6
4b663b17-fb72-4880-b83c-f08f1ec82fc5,255.996485370677,372
4b784e78-f3bd-4f2a-9628-5eb3c18c8b90,578.549147407524,33
4b83e7a0-42e8-4d3d-9bbc-8be85a6c6071,304.01150851883,1
4b8ed2c7-d3b4-4bce-80e2-94c9935ff77b,60.9428742593154,0
4bd2fed0-e9e1-4e61-92dc-61974366acd2,7.04956407425925,2
4be5245a-37a4-4f01-82e7-509e50d730c8,195.009795555845,115
4bebf30c-47df-4fc9-af38-a55702ea1d58,7.03676314838231,9
4bedd9f2-cdf6-4e2e-b7d8-5c8feed92efa,7.04920527804643,3
4c0ba427-72ce-44b8-8f62-be964e50acdb,578.549147407524,183
4c1516a1-a0f9-4c43-b77d-77dd6c1140e9,578.549147407524,3
4c36c0d3-e5d2-477b-b9d7-aa377432404f,154.026010833681,1
4c44389e-78db-4fbf-b21d-9d8a714388d2,278.008290925995,1
4c4b8374-f12a-4030-8466-fee8de13f9e8,25.4246566668153,0
4c547196-e6c9-43f4-ba70-9187f21e99fa,217.078719166573,18
4c77c153-19b9-42e2-a03c-04f43dcc6105,185.035802500322,403
4c79f917-1d9a-42f2-a85b-7d29939f6e35,578.549147407524,2
4c7e5b58-c868-4562-93e0-ccbefe25eaa6,201.068198333494,1
4c8c6db1-f9cd-4d52-8e5a-d0549adb3c89,33.9440895370208,0
4c915b76-878f-471a-a6c1-e418288d51f7,201.047179814894,8
4c9a5708-6b4f-4ddc-9da1-0a8f20f8a5c9,46.6530131483451,1
4c9e4d6c-b745-43c6-aefb-51c206f0d9c3,578.549147407524,21
4ca985b9-8d29-4fc5-abee-ea3bb3c37519,265.063464537263,115
4caa2fb3-7ed2-436d-bc35-390feebfdebe,578.549147407524,1
4cd34a41-e668-4265-a80d-35d2b9216670,25.8096566665918,20
4cdf8af5-6881-45d2-8d04-4612af478e78,578.549147407524,1
4cf45eac-8b1e-45a4-83f9-837c7d6b5383,53.9648765739985,1
4d0cbf1c-5f11-4c36-b935-30694515e3b8,7.03712194459513,1
4d0f7787-408b-4e3d-b348-844ad440d3c8,7.0448302780278,0
4d1a2074-5aa8-4234-8aa5-453761a65fcf,79.8671335186809,0
4d1c6427-4d3c-4da1-805b-7279ecfae6e1,55.6577585185878,0
4d39bad4-acd2-434c-a965-88e6d917e80e,178.036925185472,134
4d66e223-2bce-4bb2-848d-f5ecea152dcc,578.549147407524,45
4d695a62-cdc6-4926-bc34-00bc1d2491c7,578.549147407524,12
4d6bd03a-0a2e-4391-b646-529d018741fd,13.0376196298748,6
4d70919f-e231-428b-9f1e-06f260c06179,578.549147407524,0
4d8a23bb-825b-4ba7-82bc-9b64bbfbf6b6,27.7929321299307,0
4d8fa0b8-119c-4d9b-ab88-305e15373512,578.549147407524,6
4dd78a5a-5d5c-4737-94e5-bc762db31810,7.03223768528551,1
4dd9b4f8-0f6b-4c22-9d4b-cb0b66d7c018,20.8071566666476,3
4e00ce73-d283-4772-9511-398c23f81645,217.082121944521,1
4e1e97b7-98a8-4fc4-9f79-7b6dfb173229,578.549147407524,77
4e396771-32ef-4e58-9b02-c3fb1b7fc309,578.549147407524,0
4e56e457-6dc8-4b1a-a114-f76fbe7fb0f1,7.03352240752429,2
4e5bdbac-0450-4f90-b80c-8f4bd2d2945f,53.9203279633075,0
4e7eafad-5196-4d4f-9dee-23eb5c367334,578.549147407524,16
4e8e879f-a929-4d16-ae58-0660556a19e1,175.049378889147,1
4e931d86-053c-42f7-a2eb-18024f183682,578.549147407524,14
4ea30ee8-88c4-4a28-8774-b7db248327cf,7.01520064845681,1
4ebdf6fa-f4d8-429d-bc39-7439a2b60c2f,578.549147407524,1
4ec0d771-8ce7-4665-a089-ee58e958e477,578.549147407524,1
4ed7d014-52bd-495c-a313-b0d5cf6d8ebb,7.01171685196459,2
4ef13741-5038-48b0-b9ea-20ec02f4f8cf,203.055617314763,1
4f3a3d51-393a-4dfa-bbd6-c0d2d3be9a79,578.549147407524,2
4f4685d8-48e5-4f6b-823c-5fd61d7bd709,263.015640463214,160
4f4f74f2-1c9d-458f-8dac-f94dc127ac4d,144.989008518867,1
4f6cbfe9-8d39-49a3-9570-003d45a3b109,578.549147407524,1
4f78ec64-1e38-4f7d-bcd8-5f3ecfd186fa,578.549147407524,1
4f8fb838-c7ee-41c4-9754-a239eb18fbf9,119.040027037263,1
4f92bcf2-19c8-4e7b-b8ff-265d4b20fa59,578.549147407524,1
4f9db589-49ff-44b8-8de2-87e167c1e68d,51.9942168518901,2
4fade907-6e0f-4581-a674-aad6622b1b10,178.007862685248,3235
4fc56b11-7379-4d62-b3ed-95bf4294c7b3,578.549147407524,1
4fe323ae-6b22-4ddf-84f4-a66733d4332c,7.03263120399788,1
50050fea-4904-4f14-9eaf-6e4439bc7c13,578.549147407524,43
5011ff30-b530-4bcf-89b4-8cebd7e8ba22,217.054286296479,2
5023533e-f5e5-456b-8251-eb26d0d576c3,191.99893907411,1
503a3327-eae0-4323-8fe6-08146bb831f9,241.042862685397,8
503f8f3c-6c3b-48e7-887a-c4814106fa3b,578.549147407524,54
5054170c-4020-483c-9671-2fd73d172925,203.059425185435,0
507ef142-14ce-42a6-a19e-3183189a0313,216.998418240808,1
508a21d0-5c9c-456c-9ab3-689d61eb5a6b,578.549147407524,26
5097012c-1b56-4e9b-93e1-34ceb0913b9c,7.03281638910994,3
50971174-267d-43e7-b9d6-1f224033a7db,235.991774722468,2
50a289aa-d336-495b-9aed-e4e837dd1eba,578.549147407524,2
50b9d7cc-c16c-4db4-9c3e-47ddd57a33c0,175.079413611442,4
50bb7b3d-79a1-45c7-b4e6-ba698cd913f7,578.549147407524,8
50d6266a-3e30-421b-9433-69f1486ed17a,578.549147407524,327
50e13e1f-fc5c-4528-aecd-d2a7c5810c07,578.549147407524,1
50e8782c-88b0-45d4-8109-436c4cd36a2e,578.549147407524,0
516e89a6-96e8-4c24-8b48-e909ab90b276,174.013302499894,1
5192509a-0809-4920-b6fc-025da51dd6d0,119.047746944707,12
51a9ae67-fb8c-4157-993e-a9892776c47d,311.056601111311,25
51b687c1-f026-4866-b697-fd3a3d02ea4f,188.011253889184,187
51b88495-ffa8-4cac-8f53-7a10c63060b0,86.7036960185505,0
51c579d2-a559-4a8d-8bd6-7aa387a6cced,578.549147407524,6
51c7618e-1607-40af-8202-8c14d383e7c8,84.0352469445206,3
51fa11d4-9779-416b-9b04-2e82036dc5f6,578.549147407524,2
5206d4b4-eba7-4ca2-8ddf-950b4e31b2da,41.8645177776925,0
520ec5df-4362-4dc5-8652-908676138114,284.051080278121,1245
52131243-8430-473c-b07f-de2ef790b61f,54.612330277916,0
5226b6c5-bdac-4299-847a-dd488f9961ff,578.549147407524,13
52434a1f-712d-45c7-bc9e-dc81872383aa,578.549147407524,18
525d32b0-68cf-4d6e-bd1f-139f0904b2e4,578.549147407524,1
5267681b-188f-46d0-a38b-6135db542143,7.04655481502414,3
5281efa0-1797-46dd-b422-28a609e62031,578.549147407524,125
5295a06d-fc3a-4218-8db0-51fa6474df76,86.6624923148192,0
529cbd4c-d66b-4178-b745-f08bfa661065,578.549147407524,12
52bfa997-9411-47b2-abb3-44c442e2c1c3,7.01139277778566,1
52e08544-b226-4c1c-ac31-627609e386a9,53.6855594445951,0
52e4293d-0b9c-4215-be0d-e0d63e3536b3,578.549147407524,211
52e51f6e-e401-44e3-a95d-7f083a731c45,145.976265463047,1
53064daa-ab94-4633-b108-d931d5388107,578.549147407524,18
531d1943-dbb4-4052-a4f9-0e250b226d3c,47.0224112966098,0
533d4626-fb54-4cf1-88ba-b568126ef47d,578.549147407524,1
5354f2f2-6d04-46e5-889f-956c7aa09dc8,578.549147407524,15
53563b6b-6006-4748-be1f-0158439a4f53,150.02484185202,6
537f85f1-aa0d-48e2-9369-b6405f450ed5,37.8988117594272,0
53a1a6c7-7621-4ddd-af22-ecf42b6828fe,578.549147407524,6
53a2f54d-58e8-4147-9d29-644f7bd3d6b1,578.549147407524,11
53ac9bb5-6236-4fe8-9809-1b2b81d2552c,20.9208025000989,0
53b0268a-c501-488f-bf57-633ad74d671f,578.549147407524,1
53cba8da-a4b0-4709-b7cc-d320856772cb,64.4140548147261,0
53db2c9b-e438-4239-8fdc-755f250ed37c,7.03285111114383,6
53e42968-4b4f-4616-bfc6-8cdbb59a9a4a,578.549147407524,21
53f0e43d-9fe0-4a69-8cfb-7440296ff33d,578.549147407524,8
53f179d1-b7a5-48f1-a780-1b32bacab3c7,7.02131175948307,1
53fcec59-e051-42ec-bd48-c71e0e4279bd,578.549147407524,3
541e5789-65c0-48ee-85de-7d46aac813c2,578.549147407524,47
541e90d6-54dd-457e-b257-663366977aff,7.02864972222596,0
5435650c-871b-4f8a-b75a-df52ed85b832,7.03417055588216,4
5438f9ee-08ac-460e-b40c-fd4de7488792,578.549147407524,16
546ae1c3-d61b-4570-8fec-0b74feb0d085,203.063476111274,1
54800ca1-0184-49c8-9072-e7e5d87de868,21.7992052780464,0
54a7f20b-f621-4d34-bb11-1b460c372a7f,84.0284413890913,4
54b88efd-f7ae-4a16-8595-b355973dc745,54.5648302780464,0
54cc4f60-c4c2-4091-9aa3-0fe7c108891e,81.0246103703976,0
54d8bced-fcdb-4cb1-acdc-0aa1db6490ab,578.549147407524,7
54edd84d-73ad-4821-8d53-7ed04f00b2e4,578.549147407524,91
54f4e029-8fe6-4816-817a-f59a552e68ce,578.549147407524,1
54fbc8f8-5c6f-4006-8823-63da91cba6cf,578.549147407524,1
551a16d9-98c1-4247-9148-9beb45fae2da,578.549147407524,2
551b1369-731e-4d29-9465-86ace4cf28cd,7.02596453716978,1
55614f1d-0b09-49ee-9610-66dedb8c4322,578.549147407524,1
55639cdb-de84-4c23-9d07-510ee3b4bb32,578.549147407524,1
557204c9-a748-4b95-844d-07144a014e70,192.057307129726,3
5575aad9-9a7f-4612-8ef9-41739abd85cd,129.04171685176,1
5576a1f5-74b1-4025-b840-008480d1012f,131.002874259371,447
5591001c-2b7c-4655-94d5-b0d29a6d90c9,7.03261962952092,3
55e5d3ed-5de3-4f51-b5e2-80a69ad003d7,85.7697029630654,0
55ec6d6b-14a8-4f66-9fa5-4f4acd0257ef,83.0397261111066,0
55f2c7e5-bada-4e45-94ce-1ddd03675e32,199.073209907394,91
5606fe10-3665-4b8e-813a-89e972e1a8bd,578.549147407524,3
562a52df-380d-4b01-877a-691969236f13,241.048209907487,944
563410ac-325b-482d-b9ce-283fa710a160,578.549147407524,5
564ab6da-2ad3-4c5f-9e59-60de8d89fbcc,179.058950648177,598
564b7de2-e98a-42fd-bd91-f0a00bf42564,578.549147407524,0
5666b127-f796-4b9b-8b82-25d5fcbca816,578.549147407524,47
566ff65c-1f2d-46f6-9fe6-6559866fa156,578.549147407524,15
5673a48e-a3c1-4562-9b0e-ef945c913699,89.9589969445951,0
567f4d00-fc58-40e2-a536-0aa14fd5b5c9,24.0447029629722,19
569d91d2-ae5a-4ce0-894a-a2de9ab7d0f4,175.02546685189,0
56abf8a4-ed0c-42b0-8bfb-6e0ca68fd8f5,578.549147407524,0
56c00759-8789-43c7-ae39-0ff17896d2e5,578.549147407524,4
56e7b41b-3f3c-4484-8e13-201389d6db25,203.085084907711,4
57006641-55ea-472b-8f43-e31179860c95,52.5900386110879,0
57252964-9548-42bf-a6ac-6d4f8c259381,42.5461960188113,0
57692c20-4590-4803-820e-62be0df024fb,203.085096481722,20
57724609-f3b9-41c8-8249-079cddfaa762,578.549147407524,0
57ab0368-19f2-4d0f-84ee-3a39b682a732,578.549147407524,43
